seqnames	start	end	width	strand	Conc	Conc_TAYN	Conc_Methyl	Fold	p.value	FDR
7	15804173	15804673	501	*	6.13708401987226	6.49160549572329	5.6660324846684	0.784438043917079	0.000322044400464596	0.00184569287263748
5	115621505	115622005	501	*	5.2144421093623	4.52626204252543	5.67844503855928	-1.01443042422628	0.000322130934487588	0.00184604335769358
10	119055569	119056069	501	*	5.31621283907266	5.77810452344939	4.63271397790096	1.02337711554765	0.000322156295864561	0.00184604335769358
2	107579717	107580217	501	*	4.89974044934673	5.48673503748811	3.89362695682985	1.2774659939382	0.000322202941410591	0.00184616525914315
13	31675139	31676089	951	*	5.72865413113315	6.1392202843892	5.15259296184492	0.897898398795691	0.00032239731643774	0.00184713353826451
13	13034863	13035363	501	*	5.73205858574719	6.13026206145525	5.18018606916035	0.883814509182088	0.000322446541165775	0.00184727011060903
2	169659263	169659763	501	*	5.61868467821885	6.05228437998968	4.9958655503546	0.943207666969827	0.000322483628683642	0.00184733713382994
2	165103472	165103972	501	*	4.8164522303428	5.38237094954601	3.8721202044277	1.24583964919675	0.000322563721253998	0.00184763631651407
6	124744491	124744991	501	*	5.40397395302297	5.83668826595275	4.78299448537426	0.947607843651004	0.000322625998201398	0.00184763631651407
11	119551942	119552442	501	*	5.4705705303219	5.92266967009116	4.80850008609692	0.988012125600108	0.000322626599141103	0.00184763631651407
10	126069024	126069524	501	*	4.42037404305088	5.12083846335744	3.00522949616728	1.53705614587898	0.000322637426131794	0.00184763631651407
12	83345633	83346133	501	*	4.93790904173824	5.45996636780998	4.11167209449576	1.15289825468923	0.00032288859200897	0.00184892914301949
1	85220783	85221283	501	*	5.16230999058789	5.66163759467524	4.39237870437198	1.10714117867656	0.000323075679320208	0.00184985486735728
16	93487841	93488341	501	*	5.5668472978715	6.00373819100525	4.93715913323971	0.946687092869664	0.000323198130753555	0.00185041038539782
2	165838678	165839178	501	*	4.61672587022198	5.32319683084395	3.17525764186133	1.52419245483867	0.000323258789058047	0.00185047554143657
2	81182983	81183483	501	*	4.40000575164364	5.0968440478012	3.0004713547269	1.51918451149839	0.000323260374190183	0.00185047554143657
1	21141450	21141950	501	*	4.50250304289639	5.14241034951484	3.32387353481049	1.40219533614945	0.000323309512194507	0.00185061123629712
3	93855481	93855981	501	*	3.75288935210402	1.33712445756969	4.61094557408884	-1.82442401702936	0.000323409676585482	0.00185103895991422
2	165646021	165646521	501	*	5.55763404042691	5.96781131743328	4.9823431382699	0.903630190880129	0.000323500058509018	0.00185141063058768
10	95135635	95136135	501	*	5.95106928887382	6.30801869568858	5.47570481716129	0.778055606615725	0.000323752399636574	0.0018527090723363
12	71017804	71018304	501	*	2.65755660101566	3.65755660101566	0	2.46304242813159	0.000323868683678932	0.00185322876930875
13	35138684	35139184	501	*	5.05307287631631	5.58091140128397	4.21201092392544	1.15106150670253	0.000324370000425019	0.00185595143044158
19	30397567	30398067	501	*	5.24002470983946	5.72356842924461	4.5074434985392	1.05573317140318	0.000324514049132937	0.00185662963964931
11	100445435	100445935	501	*	5.33535954131037	5.81873335287696	4.60317298583887	1.07122180975746	0.000324611991719481	0.00185704397778792
17	84002113	84002613	501	*	4.97808918165644	5.49198126777764	4.17243557097486	1.14161919777989	0.000324723487797948	0.00185753578165425
1	76886264	76886764	501	*	4.21894170293756	4.95280323048838	2.64940013920755	1.60243143458021	0.000325042385631967	0.00185914457242544
17	70601142	70601642	501	*	4.70782619416169	5.30050701646908	3.68442033783042	1.2975217372518	0.000325055828517192	0.00185914457242544
10	76423177	76423677	501	*	3.87856932575105	4.75667900523507	1.25294233039007	1.87569815638646	0.000325160149208249	0.00185943695193589
8	126524206	126524706	501	*	4.47122339037505	5.13133542764071	3.21897912745296	1.44315000071461	0.000325174881244188	0.00185943695193589
8	57191517	57192017	501	*	5.03451171516449	5.53759897245568	4.2554777723716	1.11037826834032	0.000325183612734278	0.00185943695193589
5	114375040	114375540	501	*	5.30711746985875	5.78381010866397	4.59032833597817	1.03840933798233	0.000325220120980195	0.00185949958061307
9	99640079	99640579	501	*	5.15343796042077	5.66359269183322	4.35707029935247	1.13984581918997	0.000325661115344207	0.00186187473369927
2	3137487	3137987	501	*	5.14921681045266	5.62850429981899	4.42647554717974	1.06075031167481	0.000325708358031775	0.00186199852729934
8	93715512	93716012	501	*	5.47762408560146	5.90357449819235	4.87058494765074	0.946910245487116	0.000326211780237796	0.00186472996821767
10	30409276	30409776	501	*	4.17261653678511	4.95558122312943	2.33269438358284	1.67708858994913	0.000326240559584655	0.001864747984058
17	24291518	24292018	501	*	4.77599948735283	5.37481653004856	3.7336192228547	1.32933292608719	0.000326318215166588	0.0018650453452334
8	24332669	24333169	501	*	5.43201599595862	5.87098306120602	4.79796966320539	0.957196609596225	0.000326560345475163	0.00186628262785181
1	184411741	184412241	501	*	5.35580169149743	5.793335938832	4.72476511610861	0.959360385500404	0.000326600851508892	0.00186629622650264
3	98051249	98051749	501	*	5.48969698016447	5.90873983316537	4.89669025665259	0.924202038665696	0.000326614022900164	0.00186629622650264
17	26636542	26637042	501	*	5.2274898219417	5.71756847436982	4.47961128036884	1.06596238376143	0.000326789513786622	0.00186703326629061
15	98141051	98141551	501	*	4.55120968695778	5.2608684724906	3.09552779272516	1.5568116162934	0.000326794327879241	0.00186703326629061
2	29719490	29719990	501	*	4.91251559047545	5.52501456554865	3.82660483772219	1.33859065469929	0.000326902886541971	0.0018675068488226
13	59241410	59241910	501	*	5.55666993484761	5.98197934961849	4.95094155820177	0.924157919201839	0.00032711061785975	0.00186854685879487
11	23844904	23845404	501	*	4.91246731858156	5.55159644747381	3.73657927802147	1.40413342839509	0.000327307174999156	0.00186951462574959
17	30730608	30731108	501	*	6.47240378034884	6.80715614283549	6.03573587720847	0.721401630092884	0.000327331423004133	0.00186951462574959
2	164364165	164364665	501	*	6.11022114457427	6.45575573743241	5.65496027614101	0.761620116178195	0.00032740253313393	0.00186966515025228
17	70874468	70874968	501	*	5.53713404868169	5.97590757226465	4.90349480860024	0.962322983912407	0.000327409168732934	0.00186966515025228
12	65786523	65787023	501	*	5.08086453174511	5.60443301809678	4.25077284452234	1.14806852126296	0.00032780067142989	0.00187175392413506
9	98942134	98942634	501	*	5.1941964118705	5.69126498373432	4.42969575051453	1.09194678039753	0.000327963791593528	0.00187253839985247
5	76414475	76414975	501	*	4.53528759620875	5.18870089860408	3.30798366504009	1.43807561711391	0.000328072943560713	0.0018729186590523
17	14343447	14343947	501	*	5.44995936610108	5.88909458807158	4.81555919734443	0.967609434399803	0.000328081871669401	0.0018729186590523
11	58890258	58890758	501	*	6.01045903389176	6.37590152661886	5.51984740670375	0.79997039102508	0.000328164366443409	0.00187324262928703
9	15073773	15074273	501	*	5.02416946466502	5.55708728864534	4.16990568099602	1.16324519936404	0.00032843329858294	0.00187440042841267
6	143133601	143134101	501	*	5.18649833193557	5.70159965805622	4.37782218012218	1.12818690739095	0.000328436392583263	0.00187440042841267
19	24685933	24686433	501	*	4.90223807477086	5.44775420414146	4.0144914000928	1.19978042993417	0.00032844447675689	0.00187440042841267
19	54148321	54148821	501	*	5.92005533327594	6.29407867448491	5.41378067622585	0.827785115977337	0.00032855076247172	0.00187485994272839
3	117752991	117753491	501	*	5.11223235854341	5.61714876293242	4.32874029573374	1.09996613495558	0.000328651258956211	0.00187528635158648
4	106843756	106844256	501	*	5.06405614275056	5.5632489232032	4.29444978056357	1.09759454867487	0.000328733697222048	0.00187560966133207
9	106267759	106268259	501	*	5.41853155820794	5.8749162703352	4.74714028221501	0.997676937764538	0.000329125888877367	0.00187770009819538
13	111660010	111660510	501	*	5.21055815092891	5.74217127536443	4.35970146429071	1.18028971314052	0.00032934226704393	0.00187878725024833
12	109619277	109619777	501	*	4.75635987829202	5.31734474640608	3.82599060703558	1.23801111824742	0.000329581936499064	0.00187990506583859
3	134630864	134631364	501	*	5.50147223088702	5.91534516537679	4.91883604337068	0.910826401230819	0.000329597046962876	0.00187990506583859
15	82915635	82916135	501	*	4.60904725999039	3.24613680344385	5.2971854016501	-1.48330996500917	0.000329615722688299	0.00187990506583859
18	26217696	26218196	501	*	4.58131842264507	5.27981250339503	3.17468182908797	1.52946464994505	0.000329702775320215	0.00188025417670858
9	114448976	114449476	501	*	4.59364496941198	5.26413385321404	3.30165656073314	1.45436495761415	0.000329927532169646	0.00188127637016332
9	100551089	100551589	501	*	4.83090572438565	5.43278322464012	3.77893721580787	1.33967934161783	0.000329933726751977	0.00188127637016332
9	13444127	13444627	501	*	5.03797580100985	5.57962252017804	4.16062716893847	1.17867992152357	0.000330136616798128	0.00188222936956406
15	62634453	62634953	501	*	4.80443046314667	5.37065966292627	3.85921363723372	1.25070588622465	0.000330152597388041	0.00188222936956406
5	147935450	147935950	501	*	5.29396185052282	5.74044820903134	4.64396713098615	0.988322745695616	0.000330191991259242	0.00188230647602603
5	8925153	8925653	501	*	5.57836459755618	6.0797148376717	4.80354630874962	1.1047675717166	0.000330233993519285	0.00188239843873433
1	13550626	13551126	501	*	4.65284969406284	5.30392505256299	3.43412291098395	1.42781364795979	0.000330376451761661	0.00188306296095361
5	141886103	141886603	501	*	5.50016759988434	5.93578076132361	4.87315193295295	0.962157171219641	0.000330456044567042	0.00188336908990614
2	32145657	32146157	501	*	6.0603054143187	6.41453530349254	5.58977049560973	0.769482822949973	0.000330694009872902	0.0018845777130625
6	22254512	22255012	501	*	5.52465365119431	5.98585481052027	4.84268109973031	1.03007487766719	0.00033079473713118	0.00188500410822116
18	81898717	81899217	501	*	5.22346855201961	5.73006826679678	4.43585658473203	1.10128161758133	0.000331080606956699	0.00188641330817407
4	131289137	131289637	501	*	5.35437051427752	5.82762440704366	4.64541525808131	1.04442320187936	0.000331093885060966	0.00188641330817407
4	119594108	119594608	501	*	2.59241243597937	3.59241243597937	0	2.43759273384361	0.000331202901153547	0.00188688668154052
5	122116926	122117426	501	*	5.33560687285754	5.7839946845323	4.68153780023295	0.992036001789451	0.000331271999505178	0.00188713258435726
5	135939877	135940377	501	*	5.89707043468629	6.26839516696636	5.39575009730179	0.807629856394499	0.000331337948457336	0.00188736050912801
17	67994673	67995173	501	*	5.24321908702623	5.72387547331712	4.51732355864808	1.0572189915145	0.000331659057663746	0.00188904172311445
16	32677521	32678021	501	*	4.93280653779406	5.49565126596612	3.99719533535554	1.24431276582987	0.00033168902093017	0.00188906451392783
8	127234207	127234707	501	*	6.08067916582036	6.43376474638487	5.61216887453603	0.763932727597351	0.00033178538724599	0.00188946545606793
8	123852349	123852849	501	*	3.90347286225329	1.3268970692204	4.77717712910677	-1.86873798795112	0.000332105088039467	0.00189113809054748
17	82803774	82804274	501	*	4.48187418282273	5.16788917840524	3.12772904113091	1.49083758716279	0.000332351241217572	0.00189239168672934
9	93920352	93920852	501	*	4.52475475538277	5.27550140610196	2.8688403622391	1.61443976315104	0.000332468862950517	0.00189291329224323
4	44961249	44961749	501	*	5.27312639934215	5.73337171352312	4.59326274694721	1.01909366972602	0.000332530536604892	0.00189302303801751
9	121604232	121604732	501	*	5.1250076929547	5.61183436190995	4.38477050946159	1.07196000910523	0.000332540171130104	0.00189302303801751
5	108503851	108504351	501	*	4.97536847900121	5.497737315811	4.14833808763394	1.14321002990516	0.000332572669651748	0.0018930599359986
6	39243806	39244306	501	*	5.63058266668595	6.02575735255901	5.08454374641594	0.867352548828798	0.000332645493919695	0.00189322111888726
16	96884275	96884775	501	*	5.29303825937723	5.77571700927897	4.56246456168537	1.0596227283948	0.000332653024270215	0.00189322111888726
2	132811684	132812184	501	*	5.29951399312348	5.77711728428089	4.58063999747289	1.03760863591755	0.000332926338983572	0.00189462843762409
19	22283894	22284394	501	*	4.78282672302628	5.3429147111972	3.85497607097201	1.23275066636691	0.000333006542292838	0.0018948554134978
18	4963353	4963853	501	*	5.73402140465221	6.13948246783516	5.16802315861603	0.878790287154125	0.000333018306389373	0.0018948554134978
13	52012741	52013241	501	*	5.63067648736082	6.04949164939273	5.03812885583573	0.910263365857643	0.000333098207729301	0.00189503440700989
5	143324835	143325335	501	*	5.75353448955086	6.14289817675249	5.21858832016398	0.854258368302738	0.000333101852117923	0.00189503440700989
7	133579897	133580397	501	*	5.3196718979401	5.77280887778092	4.65535227683418	0.992381127025352	0.00033316256325609	0.00189507122018261
11	49263248	49263748	501	*	4.38675948400222	2.91492390060712	5.0999948802859	-1.55856546503823	0.00033316879053108	0.00189507122018261
10	70713750	70714250	501	*	5.62507571281636	6.08129625320923	4.95404312254464	0.986520292782188	0.00033318645630054	0.00189507122018261
1	177468709	177469209	501	*	4.40469452743788	5.0773669718994	3.10416443458815	1.46696958071885	0.000333322576508953	0.00189569725140855
1	38450778	38451278	501	*	4.20098475471766	4.98322387869092	2.36552390221196	1.67711440284983	0.00033344256953066	0.00189623147219691
16	8786761	8787261	501	*	4.79819114444016	5.36867835281802	3.84076547593504	1.24555382208621	0.000333486882689815	0.00189633526454822
9	115445505	115446005	501	*	5.11658485474423	5.62957417634702	4.313181970086	1.12660644560329	0.000333979542799675	0.00189898831544368
14	106058298	106058798	501	*	5.44301635316825	5.92592583308551	4.71190754341136	1.06887605119633	0.000334097649191781	0.00189951142742159
17	43450651	43451151	501	*	5.07968463539893	4.3099843926413	5.57891637497045	-1.09155436429166	0.000334188063154378	0.00189987702471303
4	154667159	154667659	501	*	5.59599693352284	6.0222697256463	4.98829789858481	0.92288428453375	0.000334261401854199	0.00190014549868102
5	113203706	113204206	501	*	4.91850393756331	5.51928911669869	3.8699672651127	1.31961204491019	0.00033431887496044	0.00190022790970877
9	119177483	119177983	501	*	4.86619528073108	5.42054498125536	3.95431909834621	1.21983538975055	0.000334328129682554	0.00190022790970877
19	55914796	55915296	501	*	5.42368641146034	5.85655374909423	4.80238923750635	0.958145604715877	0.000334453977207298	0.00190079471557718
11	88665498	88665998	501	*	5.70197795526768	6.10965459282442	5.13162545823385	0.904873504635821	0.000334598347121399	0.00190146669256438
18	35264941	35265441	501	*	4.86680846351781	5.40183244693973	4.00702107393336	1.17897583587553	0.000334650982738477	0.00190161729457242
5	100363358	100363858	501	*	5.18654716679548	5.7107516287311	4.35482890759234	1.14357561669659	0.000334873678106675	0.00190273414337623
12	18032659	18033159	501	*	5.610060814749	6.01351607479231	5.0479875169396	0.886122299462204	0.000335016993974725	0.00190339982295486
19	29626185	29626685	501	*	5.09650481255976	5.61312270513082	4.28402537650234	1.12537590613713	0.000335310497029419	0.00190491862081134
3	115757363	115757863	501	*	5.55083154989416	5.98203170710832	4.93299015983856	0.939866373765816	0.000335399648461327	0.0019052763385894
